,Date,Country/Region,Lat,Long,Cases,Country,nuevos_infectados,tasa_contagio
4351,2020-02-26,Montenegro,42.5,19.3,0,Montenegro,0.0,
4503,2020-02-27,Montenegro,42.5,19.3,0,Montenegro,0.0,
4655,2020-02-28,Montenegro,42.5,19.3,0,Montenegro,0.0,
4807,2020-02-29,Montenegro,42.5,19.3,0,Montenegro,0.0,
6023,2020-03-01,Montenegro,42.5,19.3,0,Montenegro,0.0,
7391,2020-03-02,Montenegro,42.5,19.3,0,Montenegro,0.0,
7543,2020-03-03,Montenegro,42.5,19.3,0,Montenegro,0.0,
7695,2020-03-04,Montenegro,42.5,19.3,0,Montenegro,0.0,
7847,2020-03-05,Montenegro,42.5,19.3,0,Montenegro,0.0,
7999,2020-03-06,Montenegro,42.5,19.3,0,Montenegro,0.0,
8151,2020-03-07,Montenegro,42.5,19.3,0,Montenegro,0.0,
8303,2020-03-08,Montenegro,42.5,19.3,0,Montenegro,0.0,
8455,2020-03-09,Montenegro,42.5,19.3,0,Montenegro,0.0,
6175,2020-03-10,Montenegro,42.5,19.3,0,Montenegro,-1.0,-1.0
6327,2020-03-11,Montenegro,42.5,19.3,0,Montenegro,-1.0,-1.0
6479,2020-03-12,Montenegro,42.5,19.3,0,Montenegro,-1.0,-1.0
6631,2020-03-13,Montenegro,42.5,19.3,0,Montenegro,-1.0,-1.0
6783,2020-03-14,Montenegro,42.5,19.3,0,Montenegro,-1.0,-1.0
6935,2020-03-15,Montenegro,42.5,19.3,0,Montenegro,-1.0,-1.0
7087,2020-03-16,Montenegro,42.5,19.3,0,Montenegro,-1.0,-1.0
7239,2020-03-17,Montenegro,42.5,19.3,2,Montenegro,-3.0,-0.6
96,2020-01-22,Morocco,31.7917,-7.0926,0,Morocco,0.0,
248,2020-01-23,Morocco,31.7917,-7.0926,0,Morocco,0.0,
400,2020-01-24,Morocco,31.7917,-7.0926,0,Morocco,0.0,
552,2020-01-25,Morocco,31.7917,-7.0926,0,Morocco,0.0,
704,2020-01-26,Morocco,31.7917,-7.0926,0,Morocco,0.0,
856,2020-01-27,Morocco,31.7917,-7.0926,0,Morocco,0.0,
1008,2020-01-28,Morocco,31.7917,-7.0926,0,Morocco,0.0,
1160,2020-01-29,Morocco,31.7917,-7.0926,0,Morocco,0.0,
1312,2020-01-30,Morocco,31.7917,-7.0926,0,Morocco,0.0,
1464,2020-01-31,Morocco,31.7917,-7.0926,0,Morocco,0.0,
1616,2020-02-01,Morocco,31.7917,-7.0926,0,Morocco,0.0,
3288,2020-02-02,Morocco,31.7917,-7.0926,0,Morocco,0.0,
4960,2020-02-03,Morocco,31.7917,-7.0926,0,Morocco,0.0,
5112,2020-02-04,Morocco,31.7917,-7.0926,0,Morocco,0.0,
5264,2020-02-05,Morocco,31.7917,-7.0926,0,Morocco,0.0,
5416,2020-02-06,Morocco,31.7917,-7.0926,0,Morocco,0.0,
5568,2020-02-07,Morocco,31.7917,-7.0926,0,Morocco,0.0,
5720,2020-02-08,Morocco,31.7917,-7.0926,0,Morocco,0.0,
5872,2020-02-09,Morocco,31.7917,-7.0926,0,Morocco,0.0,
1768,2020-02-10,Morocco,31.7917,-7.0926,0,Morocco,0.0,
1920,2020-02-11,Morocco,31.7917,-7.0926,0,Morocco,0.0,
2072,2020-02-12,Morocco,31.7917,-7.0926,0,Morocco,0.0,
2224,2020-02-13,Morocco,31.7917,-7.0926,0,Morocco,0.0,
2376,2020-02-14,Morocco,31.7917,-7.0926,0,Morocco,0.0,
2528,2020-02-15,Morocco,31.7917,-7.0926,0,Morocco,0.0,
2680,2020-02-16,Morocco,31.7917,-7.0926,0,Morocco,0.0,
2832,2020-02-17,Morocco,31.7917,-7.0926,0,Morocco,0.0,
2984,2020-02-18,Morocco,31.7917,-7.0926,0,Morocco,0.0,
3136,2020-02-19,Morocco,31.7917,-7.0926,0,Morocco,0.0,
3440,2020-02-20,Morocco,31.7917,-7.0926,0,Morocco,0.0,
3592,2020-02-21,Morocco,31.7917,-7.0926,0,Morocco,0.0,
3744,2020-02-22,Morocco,31.7917,-7.0926,0,Morocco,0.0,
3896,2020-02-23,Morocco,31.7917,-7.0926,0,Morocco,0.0,
4048,2020-02-24,Morocco,31.7917,-7.0926,0,Morocco,0.0,
4200,2020-02-25,Morocco,31.7917,-7.0926,0,Morocco,0.0,
4352,2020-02-26,Morocco,31.7917,-7.0926,0,Morocco,0.0,
4504,2020-02-27,Morocco,31.7917,-7.0926,0,Morocco,0.0,
4656,2020-02-28,Morocco,31.7917,-7.0926,0,Morocco,0.0,
4808,2020-02-29,Morocco,31.7917,-7.0926,0,Morocco,0.0,
6024,2020-03-01,Morocco,31.7917,-7.0926,0,Morocco,0.0,
7392,2020-03-02,Morocco,31.7917,-7.0926,1,Morocco,1.0,inf
7544,2020-03-03,Morocco,31.7917,-7.0926,1,Morocco,1.0,inf
7696,2020-03-04,Morocco,31.7917,-7.0926,1,Morocco,1.0,inf
7848,2020-03-05,Morocco,31.7917,-7.0926,2,Morocco,2.0,inf
8000,2020-03-06,Morocco,31.7917,-7.0926,2,Morocco,2.0,inf
8152,2020-03-07,Morocco,31.7917,-7.0926,2,Morocco,2.0,inf
8304,2020-03-08,Morocco,31.7917,-7.0926,2,Morocco,2.0,inf
8456,2020-03-09,Morocco,31.7917,-7.0926,2,Morocco,2.0,inf
6176,2020-03-10,Morocco,31.7917,-7.0926,3,Morocco,3.0,inf
6328,2020-03-11,Morocco,31.7917,-7.0926,5,Morocco,5.0,inf
6480,2020-03-12,Morocco,31.7917,-7.0926,6,Morocco,6.0,inf
6632,2020-03-13,Morocco,31.7917,-7.0926,7,Morocco,7.0,inf
6784,2020-03-14,Morocco,31.7917,-7.0926,17,Morocco,17.0,inf
6936,2020-03-15,Morocco,31.7917,-7.0926,28,Morocco,28.0,inf
7088,2020-03-16,Morocco,31.7917,-7.0926,29,Morocco,29.0,inf
7240,2020-03-17,Morocco,31.7917,-7.0926,38,Morocco,36.0,18.0
97,2020-01-22,Namibia,-22.9576,18.4904,0,Namibia,0.0,
249,2020-01-23,Namibia,-22.9576,18.4904,0,Namibia,0.0,
401,2020-01-24,Namibia,-22.9576,18.4904,0,Namibia,0.0,
553,2020-01-25,Namibia,-22.9576,18.4904,0,Namibia,0.0,
705,2020-01-26,Namibia,-22.9576,18.4904,0,Namibia,0.0,
857,2020-01-27,Namibia,-22.9576,18.4904,0,Namibia,0.0,
1009,2020-01-28,Namibia,-22.9576,18.4904,0,Namibia,0.0,
1161,2020-01-29,Namibia,-22.9576,18.4904,0,Namibia,0.0,
1313,2020-01-30,Namibia,-22.9576,18.4904,0,Namibia,0.0,
1465,2020-01-31,Namibia,-22.9576,18.4904,0,Namibia,0.0,
1617,2020-02-01,Namibia,-22.9576,18.4904,0,Namibia,0.0,
3289,2020-02-02,Namibia,-22.9576,18.4904,0,Namibia,0.0,
4961,2020-02-03,Namibia,-22.9576,18.4904,0,Namibia,0.0,
5113,2020-02-04,Namibia,-22.9576,18.4904,0,Namibia,0.0,
5265,2020-02-05,Namibia,-22.9576,18.4904,0,Namibia,0.0,
5417,2020-02-06,Namibia,-22.9576,18.4904,0,Namibia,0.0,
5569,2020-02-07,Namibia,-22.9576,18.4904,0,Namibia,0.0,
5721,2020-02-08,Namibia,-22.9576,18.4904,0,Namibia,0.0,
5873,2020-02-09,Namibia,-22.9576,18.4904,0,Namibia,0.0,
1769,2020-02-10,Namibia,-22.9576,18.4904,0,Namibia,0.0,
1921,2020-02-11,Namibia,-22.9576,18.4904,0,Namibia,0.0,
2073,2020-02-12,Namibia,-22.9576,18.4904,0,Namibia,0.0,
2225,2020-02-13,Namibia,-22.9576,18.4904,0,Namibia,0.0,
2377,2020-02-14,Namibia,-22.9576,18.4904,0,Namibia,0.0,
2529,2020-02-15,Namibia,-22.9576,18.4904,0,Namibia,0.0,
2681,2020-02-16,Namibia,-22.9576,18.4904,0,Namibia,0.0,
2833,2020-02-17,Namibia,-22.9576,18.4904,0,Namibia,0.0,
2985,2020-02-18,Namibia,-22.9576,18.4904,0,Namibia,0.0,
3137,2020-02-19,Namibia,-22.9576,18.4904,0,Namibia,0.0,
3441,2020-02-20,Namibia,-22.9576,18.4904,0,Namibia,0.0,
3593,2020-02-21,Namibia,-22.9576,18.4904,0,Namibia,0.0,
3745,2020-02-22,Namibia,-22.9576,18.4904,0,Namibia,0.0,
3897,2020-02-23,Namibia,-22.9576,18.4904,0,Namibia,0.0,
4049,2020-02-24,Namibia,-22.9576,18.4904,0,Namibia,0.0,
4201,2020-02-25,Namibia,-22.9576,18.4904,0,Namibia,0.0,
4353,2020-02-26,Namibia,-22.9576,18.4904,0,Namibia,0.0,
4505,2020-02-27,Namibia,-22.9576,18.4904,0,Namibia,0.0,
4657,2020-02-28,Namibia,-22.9576,18.4904,0,Namibia,0.0,
4809,2020-02-29,Namibia,-22.9576,18.4904,0,Namibia,0.0,
6025,2020-03-01,Namibia,-22.9576,18.4904,0,Namibia,0.0,
7393,2020-03-02,Namibia,-22.9576,18.4904,0,Namibia,-1.0,-1.0
7545,2020-03-03,Namibia,-22.9576,18.4904,0,Namibia,-1.0,-1.0
7697,2020-03-04,Namibia,-22.9576,18.4904,0,Namibia,-1.0,-1.0
7849,2020-03-05,Namibia,-22.9576,18.4904,0,Namibia,-2.0,-1.0
8001,2020-03-06,Namibia,-22.9576,18.4904,0,Namibia,-2.0,-1.0
8153,2020-03-07,Namibia,-22.9576,18.4904,0,Namibia,-2.0,-1.0
8305,2020-03-08,Namibia,-22.9576,18.4904,0,Namibia,-2.0,-1.0
8457,2020-03-09,Namibia,-22.9576,18.4904,0,Namibia,-2.0,-1.0
6177,2020-03-10,Namibia,-22.9576,18.4904,0,Namibia,-3.0,-1.0
6329,2020-03-11,Namibia,-22.9576,18.4904,0,Namibia,-5.0,-1.0
6481,2020-03-12,Namibia,-22.9576,18.4904,0,Namibia,-6.0,-1.0
6633,2020-03-13,Namibia,-22.9576,18.4904,0,Namibia,-7.0,-1.0
6785,2020-03-14,Namibia,-22.9576,18.4904,2,Namibia,-15.0,-0.8823529411764706
6937,2020-03-15,Namibia,-22.9576,18.4904,2,Namibia,-26.0,-0.9285714285714286
7089,2020-03-16,Namibia,-22.9576,18.4904,2,Namibia,-27.0,-0.9310344827586207
7241,2020-03-17,Namibia,-22.9576,18.4904,2,Namibia,-36.0,-0.9473684210526315
98,2020-01-22,Nepal,28.1667,84.25,0,Nepal,0.0,
250,2020-01-23,Nepal,28.1667,84.25,0,Nepal,0.0,
402,2020-01-24,Nepal,28.1667,84.25,0,Nepal,0.0,
554,2020-01-25,Nepal,28.1667,84.25,1,Nepal,1.0,inf
706,2020-01-26,Nepal,28.1667,84.25,1,Nepal,1.0,inf
858,2020-01-27,Nepal,28.1667,84.25,1,Nepal,1.0,inf
1010,2020-01-28,Nepal,28.1667,84.25,1,Nepal,1.0,inf
1162,2020-01-29,Nepal,28.1667,84.25,1,Nepal,1.0,inf
1314,2020-01-30,Nepal,28.1667,84.25,1,Nepal,1.0,inf
1466,2020-01-31,Nepal,28.1667,84.25,1,Nepal,1.0,inf
1618,2020-02-01,Nepal,28.1667,84.25,1,Nepal,1.0,inf
3290,2020-02-02,Nepal,28.1667,84.25,1,Nepal,1.0,inf
4962,2020-02-03,Nepal,28.1667,84.25,1,Nepal,1.0,inf
5114,2020-02-04,Nepal,28.1667,84.25,1,Nepal,1.0,inf
5266,2020-02-05,Nepal,28.1667,84.25,1,Nepal,1.0,inf
5418,2020-02-06,Nepal,28.1667,84.25,1,Nepal,1.0,inf
5570,2020-02-07,Nepal,28.1667,84.25,1,Nepal,1.0,inf
5722,2020-02-08,Nepal,28.1667,84.25,1,Nepal,1.0,inf
5874,2020-02-09,Nepal,28.1667,84.25,1,Nepal,1.0,inf
1770,2020-02-10,Nepal,28.1667,84.25,1,Nepal,1.0,inf
1922,2020-02-11,Nepal,28.1667,84.25,1,Nepal,1.0,inf
2074,2020-02-12,Nepal,28.1667,84.25,1,Nepal,1.0,inf
2226,2020-02-13,Nepal,28.1667,84.25,1,Nepal,1.0,inf
2378,2020-02-14,Nepal,28.1667,84.25,1,Nepal,1.0,inf
2530,2020-02-15,Nepal,28.1667,84.25,1,Nepal,1.0,inf
2682,2020-02-16,Nepal,28.1667,84.25,1,Nepal,1.0,inf
2834,2020-02-17,Nepal,28.1667,84.25,1,Nepal,1.0,inf
2986,2020-02-18,Nepal,28.1667,84.25,1,Nepal,1.0,inf
3138,2020-02-19,Nepal,28.1667,84.25,1,Nepal,1.0,inf
3442,2020-02-20,Nepal,28.1667,84.25,1,Nepal,1.0,inf
3594,2020-02-21,Nepal,28.1667,84.25,1,Nepal,1.0,inf
3746,2020-02-22,Nepal,28.1667,84.25,1,Nepal,1.0,inf
3898,2020-02-23,Nepal,28.1667,84.25,1,Nepal,1.0,inf
4050,2020-02-24,Nepal,28.1667,84.25,1,Nepal,1.0,inf
4202,2020-02-25,Nepal,28.1667,84.25,1,Nepal,1.0,inf
4354,2020-02-26,Nepal,28.1667,84.25,1,Nepal,1.0,inf
4506,2020-02-27,Nepal,28.1667,84.25,1,Nepal,1.0,inf
4658,2020-02-28,Nepal,28.1667,84.25,1,Nepal,1.0,inf
4810,2020-02-29,Nepal,28.1667,84.25,1,Nepal,1.0,inf
6026,2020-03-01,Nepal,28.1667,84.25,1,Nepal,1.0,inf
7394,2020-03-02,Nepal,28.1667,84.25,1,Nepal,1.0,inf
7546,2020-03-03,Nepal,28.1667,84.25,1,Nepal,1.0,inf
7698,2020-03-04,Nepal,28.1667,84.25,1,Nepal,1.0,inf
7850,2020-03-05,Nepal,28.1667,84.25,1,Nepal,1.0,inf
8002,2020-03-06,Nepal,28.1667,84.25,1,Nepal,1.0,inf
8154,2020-03-07,Nepal,28.1667,84.25,1,Nepal,1.0,inf
8306,2020-03-08,Nepal,28.1667,84.25,1,Nepal,1.0,inf
8458,2020-03-09,Nepal,28.1667,84.25,1,Nepal,1.0,inf
6178,2020-03-10,Nepal,28.1667,84.25,1,Nepal,1.0,inf
6330,2020-03-11,Nepal,28.1667,84.25,1,Nepal,1.0,inf
6482,2020-03-12,Nepal,28.1667,84.25,1,Nepal,1.0,inf
6634,2020-03-13,Nepal,28.1667,84.25,1,Nepal,1.0,inf
6786,2020-03-14,Nepal,28.1667,84.25,1,Nepal,-1.0,-0.5
6938,2020-03-15,Nepal,28.1667,84.25,1,Nepal,-1.0,-0.5
7090,2020-03-16,Nepal,28.1667,84.25,1,Nepal,-1.0,-0.5
7242,2020-03-17,Nepal,28.1667,84.25,1,Nepal,-1.0,-0.5
99,2020-01-22,Netherlands,64.3022,-63.698699999999995,0,Netherlands,0.0,
251,2020-01-23,Netherlands,64.3022,-63.698699999999995,0,Netherlands,0.0,
403,2020-01-24,Netherlands,64.3022,-63.698699999999995,0,Netherlands,0.0,
555,2020-01-25,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
707,2020-01-26,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
859,2020-01-27,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
1011,2020-01-28,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
1163,2020-01-29,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
1315,2020-01-30,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
1467,2020-01-31,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
1619,2020-02-01,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
3291,2020-02-02,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
4963,2020-02-03,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
5115,2020-02-04,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
5267,2020-02-05,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
5419,2020-02-06,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
5571,2020-02-07,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
5723,2020-02-08,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
5875,2020-02-09,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
1771,2020-02-10,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
1923,2020-02-11,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
2075,2020-02-12,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
2227,2020-02-13,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
2379,2020-02-14,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
2531,2020-02-15,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
2683,2020-02-16,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
2835,2020-02-17,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
2987,2020-02-18,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
3139,2020-02-19,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
3443,2020-02-20,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
3595,2020-02-21,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
3747,2020-02-22,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
3899,2020-02-23,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
4051,2020-02-24,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
4203,2020-02-25,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
4355,2020-02-26,Netherlands,64.3022,-63.698699999999995,0,Netherlands,-1.0,-1.0
4507,2020-02-27,Netherlands,64.3022,-63.698699999999995,1,Netherlands,0.0,0.0
4659,2020-02-28,Netherlands,64.3022,-63.698699999999995,1,Netherlands,0.0,0.0
4811,2020-02-29,Netherlands,64.3022,-63.698699999999995,6,Netherlands,5.0,5.0
6027,2020-03-01,Netherlands,64.3022,-63.698699999999995,10,Netherlands,9.0,9.0
7395,2020-03-02,Netherlands,64.3022,-63.698699999999995,18,Netherlands,17.0,17.0
7547,2020-03-03,Netherlands,64.3022,-63.698699999999995,24,Netherlands,23.0,23.0
7699,2020-03-04,Netherlands,64.3022,-63.698699999999995,38,Netherlands,37.0,37.0
7851,2020-03-05,Netherlands,64.3022,-63.698699999999995,82,Netherlands,81.0,81.0
8003,2020-03-06,Netherlands,64.3022,-63.698699999999995,128,Netherlands,127.0,127.0
8155,2020-03-07,Netherlands,64.3022,-63.698699999999995,188,Netherlands,187.0,187.0
8307,2020-03-08,Netherlands,64.3022,-63.698699999999995,265,Netherlands,264.0,264.0
8459,2020-03-09,Netherlands,64.3022,-63.698699999999995,321,Netherlands,320.0,320.0
6179,2020-03-10,Netherlands,64.3022,-63.698699999999995,382,Netherlands,381.0,381.0
6331,2020-03-11,Netherlands,64.3022,-63.698699999999995,503,Netherlands,502.0,502.0
6483,2020-03-12,Netherlands,64.3022,-63.698699999999995,503,Netherlands,502.0,502.0
6635,2020-03-13,Netherlands,64.3022,-63.698699999999995,804,Netherlands,803.0,803.0
6787,2020-03-14,Netherlands,64.3022,-63.698699999999995,960,Netherlands,959.0,959.0
6939,2020-03-15,Netherlands,64.3022,-63.698699999999995,1136,Netherlands,1135.0,1135.0
7091,2020-03-16,Netherlands,64.3022,-63.698699999999995,1414,Netherlands,1413.0,1413.0
7243,2020-03-17,Netherlands,64.3022,-63.698699999999995,1708,Netherlands,1707.0,1707.0
100,2020-01-22,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
252,2020-01-23,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
404,2020-01-24,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
556,2020-01-25,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
708,2020-01-26,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
860,2020-01-27,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
1012,2020-01-28,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
1164,2020-01-29,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
1316,2020-01-30,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
1468,2020-01-31,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
1620,2020-02-01,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
3292,2020-02-02,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
4964,2020-02-03,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
5116,2020-02-04,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
5268,2020-02-05,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
5420,2020-02-06,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
5572,2020-02-07,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
5724,2020-02-08,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
5876,2020-02-09,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
1772,2020-02-10,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
1924,2020-02-11,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
2076,2020-02-12,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
2228,2020-02-13,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
2380,2020-02-14,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
2532,2020-02-15,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
2684,2020-02-16,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
2836,2020-02-17,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
2988,2020-02-18,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
3140,2020-02-19,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
3444,2020-02-20,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
3596,2020-02-21,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
3748,2020-02-22,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
3900,2020-02-23,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
4052,2020-02-24,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
4204,2020-02-25,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
4356,2020-02-26,New Zealand,-40.9006,174.886,0,New Zealand,0.0,
4508,2020-02-27,New Zealand,-40.9006,174.886,0,New Zealand,-1.0,-1.0
4660,2020-02-28,New Zealand,-40.9006,174.886,1,New Zealand,0.0,0.0
4812,2020-02-29,New Zealand,-40.9006,174.886,1,New Zealand,-5.0,-0.8333333333333334
6028,2020-03-01,New Zealand,-40.9006,174.886,1,New Zealand,-9.0,-0.9
7396,2020-03-02,New Zealand,-40.9006,174.886,1,New Zealand,-17.0,-0.9444444444444444
7548,2020-03-03,New Zealand,-40.9006,174.886,1,New Zealand,-23.0,-0.9583333333333334
7700,2020-03-04,New Zealand,-40.9006,174.886,3,New Zealand,-35.0,-0.9210526315789473
7852,2020-03-05,New Zealand,-40.9006,174.886,3,New Zealand,-79.0,-0.9634146341463414
8004,2020-03-06,New Zealand,-40.9006,174.886,4,New Zealand,-124.0,-0.96875
8156,2020-03-07,New Zealand,-40.9006,174.886,5,New Zealand,-183.0,-0.973404255319149
8308,2020-03-08,New Zealand,-40.9006,174.886,5,New Zealand,-260.0,-0.9811320754716981
8460,2020-03-09,New Zealand,-40.9006,174.886,5,New Zealand,-316.0,-0.9844236760124611
6180,2020-03-10,New Zealand,-40.9006,174.886,5,New Zealand,-377.0,-0.9869109947643979
6332,2020-03-11,New Zealand,-40.9006,174.886,5,New Zealand,-498.0,-0.9900596421471173
6484,2020-03-12,New Zealand,-40.9006,174.886,5,New Zealand,-498.0,-0.9900596421471173
6636,2020-03-13,New Zealand,-40.9006,174.886,5,New Zealand,-799.0,-0.9937810945273632
6788,2020-03-14,New Zealand,-40.9006,174.886,6,New Zealand,-954.0,-0.99375
6940,2020-03-15,New Zealand,-40.9006,174.886,8,New Zealand,-1128.0,-0.9929577464788732
7092,2020-03-16,New Zealand,-40.9006,174.886,8,New Zealand,-1406.0,-0.9943422913719944
7244,2020-03-17,New Zealand,-40.9006,174.886,12,New Zealand,-1696.0,-0.9929742388758782
101,2020-01-22,Nigeria,9.082,8.6753,0,Nigeria,0.0,
253,2020-01-23,Nigeria,9.082,8.6753,0,Nigeria,0.0,
405,2020-01-24,Nigeria,9.082,8.6753,0,Nigeria,0.0,
557,2020-01-25,Nigeria,9.082,8.6753,0,Nigeria,0.0,
709,2020-01-26,Nigeria,9.082,8.6753,0,Nigeria,0.0,
861,2020-01-27,Nigeria,9.082,8.6753,0,Nigeria,0.0,
1013,2020-01-28,Nigeria,9.082,8.6753,0,Nigeria,0.0,
1165,2020-01-29,Nigeria,9.082,8.6753,0,Nigeria,0.0,
1317,2020-01-30,Nigeria,9.082,8.6753,0,Nigeria,0.0,
1469,2020-01-31,Nigeria,9.082,8.6753,0,Nigeria,0.0,
1621,2020-02-01,Nigeria,9.082,8.6753,0,Nigeria,0.0,
3293,2020-02-02,Nigeria,9.082,8.6753,0,Nigeria,0.0,
4965,2020-02-03,Nigeria,9.082,8.6753,0,Nigeria,0.0,
5117,2020-02-04,Nigeria,9.082,8.6753,0,Nigeria,0.0,
5269,2020-02-05,Nigeria,9.082,8.6753,0,Nigeria,0.0,
5421,2020-02-06,Nigeria,9.082,8.6753,0,Nigeria,0.0,
5573,2020-02-07,Nigeria,9.082,8.6753,0,Nigeria,0.0,
5725,2020-02-08,Nigeria,9.082,8.6753,0,Nigeria,0.0,
5877,2020-02-09,Nigeria,9.082,8.6753,0,Nigeria,0.0,
1773,2020-02-10,Nigeria,9.082,8.6753,0,Nigeria,0.0,
1925,2020-02-11,Nigeria,9.082,8.6753,0,Nigeria,0.0,
2077,2020-02-12,Nigeria,9.082,8.6753,0,Nigeria,0.0,
2229,2020-02-13,Nigeria,9.082,8.6753,0,Nigeria,0.0,
2381,2020-02-14,Nigeria,9.082,8.6753,0,Nigeria,0.0,
2533,2020-02-15,Nigeria,9.082,8.6753,0,Nigeria,0.0,
2685,2020-02-16,Nigeria,9.082,8.6753,0,Nigeria,0.0,
2837,2020-02-17,Nigeria,9.082,8.6753,0,Nigeria,0.0,
2989,2020-02-18,Nigeria,9.082,8.6753,0,Nigeria,0.0,
3141,2020-02-19,Nigeria,9.082,8.6753,0,Nigeria,0.0,
3445,2020-02-20,Nigeria,9.082,8.6753,0,Nigeria,0.0,
3597,2020-02-21,Nigeria,9.082,8.6753,0,Nigeria,0.0,
3749,2020-02-22,Nigeria,9.082,8.6753,0,Nigeria,0.0,
3901,2020-02-23,Nigeria,9.082,8.6753,0,Nigeria,0.0,
4053,2020-02-24,Nigeria,9.082,8.6753,0,Nigeria,0.0,
4205,2020-02-25,Nigeria,9.082,8.6753,0,Nigeria,0.0,
4357,2020-02-26,Nigeria,9.082,8.6753,0,Nigeria,0.0,
4509,2020-02-27,Nigeria,9.082,8.6753,0,Nigeria,0.0,
4661,2020-02-28,Nigeria,9.082,8.6753,1,Nigeria,0.0,0.0
4813,2020-02-29,Nigeria,9.082,8.6753,1,Nigeria,0.0,0.0
6029,2020-03-01,Nigeria,9.082,8.6753,1,Nigeria,0.0,0.0
7397,2020-03-02,Nigeria,9.082,8.6753,1,Nigeria,0.0,0.0
7549,2020-03-03,Nigeria,9.082,8.6753,1,Nigeria,0.0,0.0
